variable,split,performance,metric,ibs,variance,num_classes,N,missing_rate,model,restored
Volume_of_white_matter_normalised_for_head_size,4,0.7701,r2,,0.9948400790882176,,3991,0.0,Ridge,False
Volume_of_white_matter_normalised_for_head_size,5,0.7737,r2,,1.0096089803899548,,3991,0.0,Ridge,False
Volume_of_grey_matter,1,0.9333,r2,,1.0003266707435732,,3991,0.0,Ridge,False
Volume_of_grey_matter,2,0.9251,r2,,0.9987969913400245,,3991,0.0,Ridge,False
Volume_of_grey_matter,3,0.9321,r2,,1.000088749218261,,3991,0.0,Ridge,False
Volume_of_grey_matter,4,0.872,r2,,0.9960311928555338,,3991,0.0,Ridge,False
Volume_of_grey_matter,5,0.9154,r2,,1.004301062784186,,3991,0.0,Ridge,False
Volume_of_grey_matter_normalised_for_head_size,1,0.8486,r2,,1.0024208165892616,,3991,0.0,Ridge,False
Volume_of_grey_matter_normalised_for_head_size,2,0.8489,r2,,0.9964452821771432,,3991,0.0,Ridge,False
Volume_of_grey_matter_normalised_for_head_size,3,0.8457,r2,,1.0017590119877058,,3991,0.0,Ridge,False
Volume_of_grey_matter_normalised_for_head_size,4,0.8203,r2,,0.9960036608164499,,3991,0.0,Ridge,False
Volume_of_grey_matter_normalised_for_head_size,5,0.7306,r2,,1.0027903957930924,,3991,0.0,Ridge,False
Total_volume_of_white_matter_hyperintensities_from_T1_and_T2_FLAIR_images,1,0.8489,r2,,1.0211792658679142,,3991,0.0,Ridge,False
Total_volume_of_white_matter_hyperintensities_from_T1_and_T2_FLAIR_images,2,0.8276,r2,,0.9908232170376695,,3991,0.0,Ridge,False
Total_volume_of_white_matter_hyperintensities_from_T1_and_T2_FLAIR_images,3,0.8457,r2,,1.00866718459597,,3991,0.0,Ridge,False
Total_volume_of_white_matter_hyperintensities_from_T1_and_T2_FLAIR_images,4,0.259,r2,,0.9914316246109313,,3991,0.0,Ridge,False
Total_volume_of_white_matter_hyperintensities_from_T1_and_T2_FLAIR_images,5,0.4624,r2,,0.9880552003060138,,3991,0.0,Ridge,False
Alcohol_intake_frequency,1,0.0497,r2,,0.9983434070181519,,3991,0.0,Ridge,False
Alcohol_intake_frequency,2,0.0533,r2,,1.0029214477372026,,3991,0.0,Ridge,False
Alcohol_intake_frequency,3,0.0519,r2,,0.996398049667919,,3991,0.0,Ridge,False
Alcohol_intake_frequency,4,0.0543,r2,,0.9978224479265807,,3991,0.0,Ridge,False
Alcohol_intake_frequency,5,0.0446,r2,,1.003500967405916,,3991,0.0,Ridge,False
Average_weekly_red_wine_intake,1,0.0142,r2,,0.8416652623393781,,3991,0.0,Ridge,False
Average_weekly_red_wine_intake,2,0.0243,r2,,0.8363300848278993,,3991,0.0,Ridge,False
Average_weekly_red_wine_intake,3,0.0205,r2,,0.8194401350564527,,3991,0.0,Ridge,False
Average_weekly_red_wine_intake,4,0.0418,r2,,0.7910202985152659,,3991,0.0,Ridge,False
Average_weekly_red_wine_intake,5,0.0157,r2,,0.8174276473858095,,3991,0.0,Ridge,False
Average_weekly_champagne_plus_white_wine_intake,1,0.0043,r2,,0.8370882094441332,,3991,0.0,Ridge,False
Average_weekly_champagne_plus_white_wine_intake,2,0.0055,r2,,0.8027658820582653,,3991,0.0,Ridge,False
Average_weekly_champagne_plus_white_wine_intake,3,0.0074,r2,,0.8111792540903603,,3991,0.0,Ridge,False
Average_weekly_champagne_plus_white_wine_intake,4,0.0105,r2,,0.8099568726239101,,3991,0.0,Ridge,False
Average_weekly_champagne_plus_white_wine_intake,5,-0.004,r2,,0.830590731047109,,3991,0.0,Ridge,False
Average_weekly_beer_plus_cider_intake,1,0.1391,r2,,0.8428586877660922,,3991,0.0,Ridge,False
